Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2240.463	-2900.71	660.2466	1.485979	1.932068
6	-2228.097	-2888.451	660.3533	1.395795	1.920865
12	-2236.73	-2897.371	660.6405	1.575924	1.593911
18	-2231.839	-2892.762	660.9232	1.556238	1.396178
24	-2240.969	-2901.959	660.9894	1.556238	1.344043
30	-2248.704	-2909.191	660.4867	1.344984	1.864734
36	-2231.742	-2892.241	660.4989	1.347479	1.854727
42	-2250.207	-2910.699	660.4914	1.37927	1.838033
48	-2245.194	-2906.078	660.8837	1.449119	1.508039
54	-2241.851	-2902.448	660.5969	1.399239	1.751059
60	-2233.82	-2893.933	660.1134	1.300572	2.143221
66	-2219.541	-2879.865	660.3238	1.348107	1.972782
72	-2239.549	-2899.581	660.0315	1.265946	2.218803
78	-2229.449	-2889.684	660.2352	1.249182	2.097153
84	-2223.617	-2882.962	659.3449	1.249182	2.661441
90	-2215.971	-2875.842	659.8717	1.215204	2.353562
96	-2199.812	-2859.555	659.7425	1.20671	2.440572
102	-2205.15	-2865.906	660.7563	1.341542	1.679275
108	-2208.551	-2869.154	660.6025	1.394517	1.750491
114	-2232.635	-2892.986	660.3506	1.359905	1.946872
120	-2240.974	-2901.522	660.5479	1.415467	1.773993
126	-2237.75	-2898.383	660.6336	1.336623	1.769192
132	-2255.364	-2915.311	659.9477	1.282825	2.261842
138	-2264.902	-2925.275	660.3726	1.28154	1.984674
144	-2270.643	-2931.095	660.4517	1.319629	1.905823
150	-2260.772	-2921.21	660.4385	1.341633	1.899892
156	-2254.573	-2914.715	660.1427	1.332017	2.103485
162	-2237.543	-2897.604	660.0605	1.401921	2.111559
168	-2230.485	-2891.217	660.7316	1.478817	1.598327
174	-2234.474	-2895.413	660.9393	1.5433	1.39374
180	-2249.683	-2910.272	660.5882	1.476684	1.702682
186	-2251.918	-2912.498	660.5794	1.481023	1.705836
192	-2245.566	-2906.546	660.9791	1.481023	1.41116
198	-2248.753	-2909.709	660.9554	1.504727	1.41116
204	-2240.474	-2901.369	660.8951	1.540713	1.429939
210	-2267.904	-2929.082	661.178	1.626678	1.126075
216	-2266.668	-2927.479	660.8103	1.64068	1.41827
222	-2257.517	-2918.319	660.8016	1.452841	1.566113
228	-2269.706	-2930.252	660.5462	1.350927	1.819832
234	-2270.197	-2930.928	660.7313	1.397636	1.65709
240	-2261.75	-2922.123	660.3734	1.232615	2.016774
246	-2243.863	-2904.421	660.5587	1.42451	1.760119
252	-2256.491	-2916.836	660.3452	1.441417	1.895467
258	-2254.961	-2915.501	660.541	1.441417	1.760694
264	-2256.602	-2917.1	660.4982	1.409451	1.812557
270	-2262.025	-2922.846	660.8214	1.387239	1.59962
276	-2262.666	-2923.568	660.9019	1.304577	1.601163
282	-2264.849	-2925.52	660.6713	1.439317	1.670212
288	-2274.56	-2934.81	660.2497	1.308322	2.048612
294	-2254.177	-2914.439	660.262	1.295996	2.048612
300	-2243.04	-2903.366	660.326	1.231977	2.048612
306	-2247.667	-2907.781	660.1143	1.228414	2.189543
312	-2245.522	-2904.963	659.4413	1.126509	2.67762
318	-2251.116	-2911.422	660.3058	1.165059	2.106036
324	-2259.26	-2919.992	660.7315	1.453759	1.616538
330	-2248.06	-2908.287	660.2273	1.300645	2.068498
336	-2247.251	-2907.386	660.1353	1.188746	2.20159
342	-2245.159	-2905.642	660.4831	1.341485	1.869638
348	-2234.761	-2894.994	660.2324	1.343908	2.03647
354	-2238.302	-2898.558	660.2559	1.20665	2.111469
360	-2239.191	-2898.616	659.4253	1.283882	2.590322
366	-2239.243	-2899.306	660.0625	1.135272	2.282873
372	-2245.53	-2905.453	659.9236	1.135272	2.371296
378	-2260.162	-2920.392	660.2302	1.121597	2.183631
384	-2253.26	-2912.983	659.7234	1.207206	2.452255
390	-2241.214	-2901.425	660.2114	1.220674	2.131406
396	-2228.316	-2888.168	659.8519	1.199494	2.37604
402	-2224.929	-2885.046	660.1176	1.199494	2.206085
408	-2235.238	-2895.355	660.1176	1.199494	2.206085
414	-2229.889	-2890.007	660.1176	1.199494	2.206085
420	-2225.631	-2885.749	660.1176	1.199494	2.206085
426	-2222.162	-2882.28	660.1176	1.199494	2.206085
432	-2225.154	-2885.271	660.1176	1.199494	2.206085
438	-2227.992	-2887.971	659.979	1.338163	2.206085
444	-2228.024	-2887.918	659.8939	1.117848	2.401153
450	-2245.462	-2905.756	660.2946	1.345115	1.99436
456	-2254.216	-2914.636	660.4194	1.220233	1.99436
462	-2246.817	-2906.773	659.9568	1.25398	2.274559
468	-2253.332	-2913.159	659.8265	1.25398	2.35762
474	-2260.873	-2921.023	660.1501	1.274084	2.13651
480	-2255.756	-2915.261	659.5047	1.227162	2.57628
486	-2267.96	-2927.751	659.7904	1.164252	2.437093
492	-2248.42	-2907.667	659.2465	1.122443	2.799227
498	-2228.548	-2888.412	659.864	1.155135	2.396483
504	-2251.322	-2911.029	659.7076	1.185432	2.475805
510	-2262.248	-2922.133	659.8846	1.203115	2.353009
516	-2259.923	-2918.954	659.0308	1.102175	2.942119
522	-2260.31	-2920.046	659.7357	1.070692	2.529928
528	-2264.702	-2923.971	659.2692	1.114493	2.790246
534	-2264.492	-2923.944	659.452	1.112115	2.67986
540	-2268.3	-2928.553	660.2535	1.150044	2.150018
546	-2273.041	-2932.187	659.1469	1.127056	2.856963
552	-2252.888	-2912.688	659.7996	1.115735	2.461802
558	-2236.167	-2895.45	659.2828	1.140863	2.765908
564	-2237.008	-2897.311	660.3032	1.296573	2.020915
570	-2242.567	-2902.593	660.0259	1.302407	2.198864
576	-2240.515	-2899.899	659.3838	1.176818	2.681998
582	-2244.27	-2904.562	660.2928	1.221205	2.077669
588	-2244.951	-2904.45	659.4996	1.150845	2.626699
594	-2229.474	-2889.137	659.6623	1.162004	2.518789
600	-2231.456	-2891.177	659.7209	1.195102	2.461386
606	-2233.545	-2893.675	660.1296	1.281596	2.145009
612	-2245.465	-2905.874	660.4091	1.293881	1.951976
618	-2248.447	-2908.769	660.322	1.380958	1.951976
624	-2247.328	-2908.048	660.7194	1.426881	1.64467
630	-2258.986	-2919.093	660.1076	1.31506	2.137531
636	-2265.946	-2926.09	660.1441	1.23948	2.163009
642	-2243.086	-2903.863	660.7769	1.456463	1.581558
648	-2234.521	-2895.279	660.7585	1.474879	1.581558
654	-2248.425	-2909.316	660.8911	1.417141	1.526339
660	-2246.972	-2907.937	660.9643	1.380749	1.498832
666	-2243.048	-2903.429	660.381	1.469424	1.851911
672	-2249.446	-2910.073	660.6264	1.430509	1.708361
678	-2254.27	-2914.399	660.1289	1.241912	2.171292
684	-2231.855	-2891.665	659.8098	1.231406	2.382509
690	-2233.581	-2893.043	659.4615	1.248253	2.590004
696	-2235.523	-2895.502	659.9788	1.195075	2.298129
702	-2232.192	-2891.206	659.0143	1.065937	2.973825
708	-2228.125	-2888.062	659.9366	1.142612	2.358421
714	-2245.703	-2905.594	659.8912	1.244454	2.322571
720	-2243.807	-2904.159	660.3518	1.296346	1.988729
726	-2243.142	-2902.839	659.697	1.039378	2.573456
732	-2233.232	-2893.135	659.9034	1.103602	2.404119
738	-2236.126	-2896.129	660.0031	1.241696	2.252686
744	-2228.715	-2889.031	660.3159	1.275445	2.026557
750	-2243.593	-2903.783	660.1899	1.180935	2.171253
756	-2243.536	-2903.381	659.8446	1.239268	2.35545
762	-2247.108	-2906.867	659.7586	1.241677	2.408365
768	-2253.005	-2912.811	659.8056	1.194702	2.408365
774	-2271.562	-2932.393	660.8319	1.47576	1.526785
780	-2238.001	-2898.737	660.7366	1.491998	1.585024
786	-2240.588	-2901.181	660.5939	1.498261	1.683377
792	-2253.185	-2913.837	660.6517	1.372176	1.731633
798	-2230.843	-2891.347	660.5042	1.400805	1.814447
804	-2221.979	-2882.551	660.572	1.332992	1.814447
810	-2221.711	-2882.335	660.6237	1.443207	1.701278
816	-2218.694	-2879.172	660.4779	1.277222	1.916829
822	-2221.445	-2881.207	659.762	1.187633	2.440276
828	-2238.36	-2898.029	659.6689	1.150105	2.522051
834	-2227.59	-2886.863	659.273	1.185437	2.744653
840	-2237.464	-2897.535	660.0714	1.205865	2.231808
846	-2227.241	-2886.576	659.3342	1.172102	2.715351
852	-2207.57	-2866.719	659.1481	1.078974	2.88532
858	-2214.625	-2873.77	659.1451	1.081954	2.88532
864	-2222.289	-2882.175	659.8865	1.161062	2.378467
870	-2261.828	-2922.125	660.2979	1.231218	2.067706
876	-2261.494	-2921.735	660.2411	1.281762	2.07185
882	-2249.164	-2909.246	660.0822	1.41106	2.091272
888	-2238.877	-2899.161	660.2847	1.428042	1.945427
894	-2235.127	-2894.652	659.5257	1.168115	2.599857
900	-2243.934	-2903.538	659.6036	1.101416	2.592917
906	-2247.598	-2907.038	659.44	1.145539	2.666699
912	-2252.946	-2912.331	659.3857	1.13499	2.706501
918	-2246.322	-2906.189	659.8669	1.166125	2.387669
924	-2247.04	-2906.392	659.3519	1.165512	2.708543
930	-2252.088	-2912.174	660.0856	1.272245	2.179699
936	-2245.052	-2905.28	660.228	1.334662	2.045539
942	-2259.021	-2918.389	659.368	1.269949	2.634405
948	-2251.133	-2911.158	660.0247	1.290017	2.207619
954	-2251.812	-2911.92	660.1084	1.211717	2.204168
960	-2249.37	-2908.431	659.0616	1.091653	2.929879
966	-2251.021	-2910.342	659.3212	1.053486	2.79573
972	-2249.201	-2909.107	659.9062	1.391684	2.218505
978	-2252.097	-2912.559	660.4621	1.335995	1.887686
984	-2248.932	-2909.454	660.5213	1.470246	1.754286
990	-2221.928	-2882.687	660.7596	1.52612	1.543062
996	-2222.802	-2883.577	660.7758	1.477315	1.56706
1002	-2219.117	-2879.556	660.4386	1.471445	1.810945
1008	-2214.551	-2875.292	660.7405	1.471445	1.597166
1014	-2225.354	-2886.348	660.9937	1.572944	1.327252
1020	-2220.583	-2881.652	661.0686	1.719397	1.141002
1026	-2228.271	-2889.376	661.1044	1.610515	1.204673
1032	-2237.715	-2898.058	660.3428	1.486232	1.866541
1038	-2240.75	-2900.917	660.1664	1.342581	2.080979
1044	-2250.786	-2911.151	660.3646	1.439311	1.883709
1050	-2232.333	-2892.73	660.3967	1.407168	1.883709
1056	-2230.263	-2890.66	660.3967	1.407168	1.883709
1062	-2239.519	-2900.243	660.7248	1.486111	1.597936
1068	-2230.285	-2891.015	660.7306	1.57163	1.530809
1074	-2226.735	-2887.492	660.7569	1.554236	1.52419
1080	-2226.405	-2887.5	661.0952	1.591345	1.22881
1086	-2236.042	-2896.977	660.9355	1.588345	1.361353
1092	-2230.794	-2891.513	660.7193	1.593411	1.52303
1098	-2232.115	-2892.452	660.3367	1.598571	1.793484
1104	-2227.438	-2888.184	660.7462	1.520319	1.557267
1110	-2235.029	-2895.727	660.6975	1.504159	1.60463
1116	-2235.053	-2895.638	660.585	1.485795	1.698551
1122	-2240.189	-2900.337	660.1482	1.345868	2.090777
1128	-2239.407	-2899.646	660.2398	1.254217	2.090777
1134	-2246.257	-2906.29	660.033	1.461031	2.090777
1140	-2246.704	-2906.799	660.0946	1.373843	2.107591
1146	-2243.9	-2903.968	660.0672	1.369539	2.128327
1152	-2251.767	-2911.272	659.5043	1.02605	2.700594
1158	-2232.786	-2892.555	659.7685	1.061128	2.51546
1164	-2235.882	-2896.475	660.5925	1.219999	1.877857
1170	-2236.338	-2896.852	660.514	1.37004	1.828876
1176	-2233.951	-2894.339	660.3888	1.323321	1.945805
1182	-2253.801	-2912.807	659.0066	0.9762341	3.032253
1188	-2265.037	-2923.982	658.9444	1.038431	3.032253
1194	-2249.086	-2908.546	659.46	1.126935	2.665853
1200	-2245.247	-2905.165	659.9177	1.335578	2.247222
1206	-2252.124	-2912.205	660.0813	1.335578	2.141331
1212	-2234.133	-2894.719	660.586	1.337213	1.801814
1218	-2234.907	-2894.954	660.047	1.376742	2.136836
1224	-2246.543	-2906.606	660.0628	1.293794	2.180497
1230	-2237.949	-2898.479	660.5302	1.320852	1.851485
1236	-2233.899	-2893.819	659.9206	1.312654	2.260088
1242	-2230.633	-2890.514	659.8807	1.352564	2.260088
1248	-2236.402	-2896.737	660.3349	1.408578	1.924682
1254	-2228.097	-2888.306	660.2087	1.302313	2.079629
